Sample ID	Block	Time	Jar	Treatment	Measurement Date	Measurer Name	Larval Stage	Length	Height	Circumference 	Alive/Dead	Normal.Deformed
CS.B12.T12.J10.8.8.19.rafter-0013	B12	T12	J10	CON	11/5/19	Melati Tarrant	Trochophore	0.06	0.062	0.192	Alive	Normal
CS.B12.T12.J10.8.8.19.rafter-0014	B12	T12	J10	CON	11/5/19	Melati Tarrant	Trochophore	0.061	0.055	0.18	Alive	Normal
CS.B12.T12.J10.8.8.19.rafter-0015	B12	T12	J10	CON	11/5/19	Melati Tarrant	Trochophore	0.06	0.064	0.192	Alive	Normal
CS.B12.T12.J10.8.8.19.rafter-0016	B12	T12	J10	CON	11/5/19	Melati Tarrant	Trochophore	0.061	0.061	0.188	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0001	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.045	0.049	0.155	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0002	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.054	0.052	0.173	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0003	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.053	0.064	0.194	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0004	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.055	0.057	0.177	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0005	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.058	0.055	0.182	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0006	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.06	0.053	0.179	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0008	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.06	0.059	0.191	Alive	Normal
CS.B12.T12.J11.8.8.19.rafter-0009	B12	T12	J11	CA	11/18/19	Melati Tarrant	Trochophore	0.052	0.051	0.161	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0001	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.045	0.051	0.165	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0003	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.054	0.061	0.172	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0004	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.05	0.06	0.172	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0005	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.053	0.056	0.181	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0006	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.041	0.043	0.178	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0007	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.06	0.066	0.195	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0008	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.043	0.027	0.12	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0009	B12	T12	J12	SE	11/6/19	Melati Tarrant	D-Stage	0.041	0.047	0.171	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0010	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.054	0.057	0.186	Alive	Normal
CS.B12.T12.J12.8.8.19.rafter-0011	B12	T12	J12	SE	11/6/19	Melati Tarrant	Trochophore	0.072	0.064	0.233	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0001	B12	T24	J01	SE	10/16/19	Melati Tarrant	Trochophore	0.048	0.055	0.181	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0002	B12	T24	J01	SE	10/16/19	Melati Tarrant	Trochophore	0.046	0.053	0.174	Alive	Deformed
CS.B12.T24.J01.8.8.19.rafter-0003	B12	T24	J01	SE	10/16/19	Melati Tarrant	Trochophore	0.052	0.055	0.178	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0004	B12	T24	J01	SE	10/16/19	Melati Tarrant	Trochophore	0.038	0.048	0.167	Alive	Deformed
CS.B12.T24.J01.8.8.19.rafter-0010	B12	T24	J01	SE	10/16/19	Melati Tarrant	D-Stage	0.059	0.054	0.185	Alive	Deformed
CS.B12.T24.J01.8.8.19.rafter-0011	B12	T24	J01	SE	10/16/19	Melati Tarrant	D-Stage	0.04	0.059	0.194	Alive	Deformed
CS.B12.T24.J01.8.8.19.rafter-0012	B12	T24	J01	SE	10/16/19	Melati Tarrant	D-Stage	0.047	0.059	0.177	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0014	B12	T24	J01	SE	10/16/19	Melati Tarrant	D-Stage	0.053	0.056	0.184	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0015	B12	T24	J01	SE	10/16/19	Melati Tarrant	D-Stage	0.05	0.047	0.172	Alive	Normal
CS.B12.T24.J01.8.8.19.rafter-0017	B12	T24	J01	SE	10/16/19	Melati Tarrant	Trochophore	0.055	0.06	0.195	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0001	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.067	0.059	0.204	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0003	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.066	0.057	0.206	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0004	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.061	0.058	0.205	Alive	Deformed
CS.B12.T24.J02.8.9.19.rafter-0005	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.049	0.063	0.179	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0006	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.051	0.05	0.205	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0007	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.048	0.052	0.17	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0008	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.059	0.054	0.186	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0009	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.043	0.046	0.158	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0010	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.05	0.055	0.192	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0011	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.065	0.063	0.214	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0012	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.044	0.058	0.228	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0013	B12	T24	J02	CON	10/16/19	Melati Tarrant	D-Stage	0.05	0.057	0.229	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0014	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.05	0.052	0.181	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0016	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.06	0.065	0.192	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0017	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.054	0.055	0.189	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0018	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.064	0.062	0.202	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0019	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.049	0.048	0.16	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0020	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.045	0.049	0.156	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0022	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.048	0.049	0.163	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0023	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.055	0.057	0.193	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0024	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.069	0.071	0.217	Alive	Normal
CS.B12.T24.J02.8.9.19.rafter-0025	B12	T24	J02	CON	10/16/19	Melati Tarrant	Trochophore	0.054	0.054	0.188	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0001	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.064	0.063	0.21	Alive	Deformed
CS.B12.T24.J03.8.9.19.rafter-0002	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.068	0.06	0.212	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0003	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.05	0.053	0.177	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0004	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.058	0.062	0.196	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0005	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.037	0.056	0.189	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0006	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.051	0.056	0.183	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0007	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.065	0.074	0.224	Alive	Deformed
CS.B12.T24.J03.8.9.19.rafter-0008	B12	T24	J03	CASE	10/17/19	Melati Tarrant	D-Stage	0.047	0.068	0.217	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0009	B12	T24	J03	CASE	10/17/19	Melati Tarrant	D-Stage	0.048	0.056	0.18	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0010	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.065	0.068	0.217	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0011	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.06	0.062	0.191	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0012	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.046	0.053	0.184	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0013	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.069	0.061	0.216	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0014	B12	T24	J03	CASE	10/17/19	Melati Tarrant	D-Stage	0.045	0.052	0.183	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0015	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.053	0.063	0.187	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0016	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.061	0.073	0.21	Alive	Normal
CS.B12.T24.J03.8.9.19.rafter-0017	B12	T24	J03	CASE	10/17/19	Melati Tarrant	Trochophore	0.062	0.067	0.205	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0001	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.062	0.064	0.196	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0002	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.056	0.061	0.205	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0003	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.055	0.052	0.187	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0004	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.059	0.059	0.191	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0005	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.047	0.055	0.168	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0008	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.05	0.051	0.158	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0009	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.057	0.054	0.184	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0010	B12	T24	J04	CASE	10/17/19	Melati Tarrant	D-Stage	0.054	0.058	0.188	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0014	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.042	0.04	0.14	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0015	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.055	0.057	0.176	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0016	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.053	0.057	0.191	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0017	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.063	0.057	0.184	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0018	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.042	0.07	0.184	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0019	B12	T24	J04	CASE	10/17/19	Melati Tarrant	D-Stage	0.048	0.046	0.17	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0020	B12	T24	J04	CASE	10/17/19	Melati Tarrant	Trochophore	0.053	0.057	0.178	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0021	B12	T24	J04	CASE	10/17/19	Melati Tarrant	D-Stage	0.057	0.058	0.187	Alive	Normal
CS.B12.T24.J04.8.9.19.rafter-0023	B12	T24	J04	CASE	10/17/19	Melati Tarrant	D-Stage	0.045	0.053	0.188	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0001	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.062	0.061	0.199	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0003	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.066	0.069	0.216	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0004	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.057	0.047	0.192	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0006	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.048	0.046	0.157	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0007	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.061	0.046	0.191	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0008	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.053	0.049	0.171	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0009	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.032	0.036	0.109	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0010	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.051	0.059	0.174	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0011	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.056	0.053	0.179	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0013	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.072	0.067	0.232	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0014	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.033	0.038	0.118	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0015	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.034	0.03	0.141	Alive	Normal
CS.B12.T24.J05.8.9.19.rafter-0016	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.050	0.053	0.180	Alive	Deformed
CS.B12.T24.J05.8.9.19.rafter-0017	B12	T24	J05	CA	10/17/19	Melati Tarrant	Trochophore	0.062	0.059	0.196	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0001	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.050	0.061	0.220	Alive	Deformed
CS.B12.T24.J06.9.12.19.rafter-0003	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.040	0.049	0.156	Alive	Deformed
CS.B12.T24.J06.9.12.19.rafter-0004	B12	T24	J06	CA	10/19/19	Melati Tarrant	D-Stage	0.048	0.045	0.173	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0006	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.057	0.068	0.206	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0007	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.047	0.067	0.203	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0008	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.053	0.056	0.199	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0009	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.046	0.049	0.163	Alive	Normal
CS.B12.T24.J06.9.12.19.rafter-0010	B12	T24	J06	CA	10/19/19	Melati Tarrant	Trochophore	0.054	0.055	0.187	Alive	Normal
CS.B12.T24.J07.9.27.19.rafter-0001	B12	T24	J07	CASE	10/19/19	Melati Tarrant	Trochophore	0.056	0.051	0.169	Alive	Normal
CS.B12.T24.J07.9.27.19.rafter-0004	B12	T24	J07	CASE	10/19/19	Melati Tarrant	Trochophore	0.042	0.048	0.149	Alive	Normal
CS.B12.T24.J07.9.27.19.rafter-0005	B12	T24	J07	CASE	10/19/19	Melati Tarrant	Trochophore	0.033	0.048	NA	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0001	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.056	0.054	0.179	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0002	B12	T24	J08	CON	10/20/19	Melati Tarrant	D-Stage	0.057	0.063	0.200	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0003	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.052	0.055	0.187	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0004	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.052	0.061	0.186	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0005	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.069	0.064	0.215	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0007	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.041	0.047	0.149	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0008	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.061	0.066	0.207	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0009	B12	T24	J08	CON	10/20/19	Melati Tarrant	D-Stage	0.047	0.058	0.189	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0010	B12	T24	J08	CON	10/20/19	Melati Tarrant	Trochophore	0.054	0.05	0.176	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0011	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.043	0.057	0.170	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0012	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.058	0.048	0.163	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0014	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.059	0.051	0.188	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0015	B12	T24	J08	CON	10/21/19	Melati Tarrant	D-Stage	0.059	0.047	0.176	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0016	B12	T24	J08	CON	10/21/19	Melati Tarrant	D-Stage	0.050	0.051	0.188	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0017	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.06	0.052	0.186	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0018	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.055	0.051	0.195	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0019	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.061	0.065	0.194	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0021	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.061	0.053	0.185	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0022	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.042	0.058	0.168	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0023	B12	T24	J08	CON	10/21/19	Melati Tarrant	D-Stage	0.038	0.045	0.153	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0024	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.053	0.054	0.172	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0025	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.052	0.048	0.185	Alive	Normal
CS.B12.T24.J08.10.8.19.rafter-0026	B12	T24	J08	CON	10/21/19	Melati Tarrant	Trochophore	0.049	0.06	0.172	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0001	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.055	0.054	0.185	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0002	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.059	0.07	0.209	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0003	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.054	0.062	0.183	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0004	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.047	0.053	0.186	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0005	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.043	0.055	0.158	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0006	B12	T24	J09	SE	10/21/19	Melati Tarrant	D-Stage	0.042	0.056	0.192	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0007	B12	T24	J09	SE	10/21/19	Melati Tarrant	D-Stage	0.046	0.052	0.173	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0008	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.047	0.048	0.156	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0009	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.029	0.048	0.131	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0010	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.047	0.058	0.17	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0011	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.048	0.05	0.173	Alive	Normal
CS.B12.T24.J09.10.9.19.rafter-0013	B12	T24	J09	SE	10/21/19	Melati Tarrant	Trochophore	0.057	0.063	0.186	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0001	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.059	0.052	0.17	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0003	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.045	0.052	0.167	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0005	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.046	0.049	0.182	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0006	B12	T24	J10	CON	10/22/19	Melati Tarrant	D-Stage	0.045	0.042	0.154	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0007	B12	T24	J10	CON	10/22/19	Melati Tarrant	D-Stage	0.045	0.047	0.162	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0008	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.058	0.06	0.194	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0009	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.044	0.055	0.171	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0010	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.059	0.059	0.188	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0012	B12	T24	J10	CON	10/22/19	Melati Tarrant	D-Stage	0.036	0.051	0.16	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0013	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.062	0.062	0.212	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0014	B12	T24	J10	CON	10/22/19	Melati Tarrant	Trochophore	0.058	0.056	0.182	Alive	Normal
CS.B12.T24.J10.10.10.19.rafter-0015	B12	T24	J10	CON	10/22/19	Melati Tarrant	D-Stage	0.039	0.048	0.16	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0001	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.051	0.059	0.176	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0002	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.046	0.05	0.171	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0003	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.045	0.054	0.179	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0004	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.049	0.051	0.158	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0005	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.049	0.051	0.164	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0006	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.059	0.063	0.199	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0007	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.047	0.045	0.154	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0009	B12	T24	J11	CA	10/23/19	Melati Tarrant	D-Stage	0.055	0.046	0.178	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0010	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.05	0.047	0.157	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0011	B12	T24	J11	CA	10/23/19	Melati Tarrant	D-Stage	0.051	0.049	0.178	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0012	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.051	0.049	0.166	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0013	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.049	0.051	0.166	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0014	B12	T24	J11	CA	10/23/19	Melati Tarrant	D-Stage	0.052	0.049	0.173	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0015	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.039	0.047	0.146	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0016	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.052	0.049	0.174	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0017	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.042	0.048	0.147	Alive	Normal
CS.B12.T24.J11.10.15.19.rafter-0018	B12	T24	J11	CA	10/23/19	Melati Tarrant	Trochophore	0.05	0.035	0.138	Alive	Normal
